Perambalur,12111,11858,8,245,11/12/2021
Pudukottai,30353,29908,25,420,11/12/2021
Ramanathapuram,20647,20268,20,359,11/12/2021
Ranipet,43620,42789,53,778,11/12/2021
Salem,101821,99618,488,1715,11/12/2021
Sivagangai,20443,20180,53,210,11/12/2021
Tenkasi,27398,26906,6,486,11/12/2021
Thanjavur,76238,75100,140,998,11/12/2021
Theni,43614,43085,8,521,11/12/2021
Thirupathur,29424,28767,30,627,11/12/2021
Thiruvallur,120484,118340,291,1853,11/12/2021
Thiruvannamalai,55259,54524,63,672,11/12/2021
Thiruvarur,41952,41403,88,461,11/12/2021
Thoothukudi,56532,56084,36,412,11/12/2021
Tirunelveli,49697,49214,49,434,11/12/2021
Tiruppur,97774,96157,614,1003,11/12/2021
Trichy,78656,77364,204,1088,11/12/2021
Vellore,50311,49031,139,1141,11/12/2021
Villupuram,46049,45658,33,358,11/12/2021
Virudhunagar,46408,45846,13,549,11/12/2021
AirportSurveillance(International),1033,1029,3,1,11/12/2021
AirportSurveillance(Domestic),1085,1084,0,1,11/12/2021
RailwaySurveillance,428,428,0,0,11/12/2021
Ariyalur,16934,16660,10,264,13/12/2021
Chengalpattu,174513,171383,591,2539,13/12/2021
Chennai,559581,549639,1311,8631,13/12/2021
Coimbatore,251704,248056,1160,2488,13/12/2021
Cuddalore,64478,63535,69,874,13/12/2021
Dharmapuri,28904,28541,84,279,13/12/2021
Dindigul,33285,32587,46,652,13/12/2021
Erode,107016,105690,621,705,13/12/2021
Kallakurichi,31586,31349,27,210,13/12/2021
Kancheepuram,75854,74374,214,1266,13/12/2021
Kanyakumari,62930,61745,126,1059,13/12/2021
Karur,24802,24277,161,364,13/12/2021
Krishnagiri,43987,43503,129,355,13/12/2021
Madurai,75600,74341,73,1186,13/12/2021
Mayiladuthurai,23405,23060,27,318,13/12/2021
Nagapattinam,21396,20981,58,357,13/12/2021
Namakkal,54064,53082,466,516,13/12/2021
Nilgiris,34274,33903,153,218,13/12/2021
Perambalur,12114,11858,11,245,13/12/2021
Pudukottai,30362,29915,26,421,13/12/2021
Ramanathapuram,20647,20270,18,359,13/12/2021
Ranipet,43635,42798,59,778,13/12/2021
Salem,101912,99717,478,1717,13/12/2021
Sivagangai,20451,20187,54,210,13/12/2021
Tenkasi,27400,26906,8,486,13/12/2021
Thanjavur,76268,75129,139,1000,13/12/2021
