Tiruppur,18493,18156,113,224,08/03/2021
Trichy,15047,14798,66,183,08/03/2021
Vellore,21061,20640,70,351,08/03/2021
Villupuram,15286,15154,19,113,08/03/2021
Virudhunagar,16690,16439,19,232,08/03/2021
AirportSurveillance(International),955,949,5,1,08/03/2021
AirportSurveillance(Domestic),1044,1041,2,1,08/03/2021
RailwaySurveillance,428,428,0,0,08/03/2021
Ariyalur,4749,4692,8,49,09/03/2021
Chengalpattu,53270,52132,352,786,09/03/2021
Chennai,237444,231399,1876,4169,09/03/2021
Coimbatore,56182,55145,352,685,09/03/2021
Cuddalore,25243,24892,63,288,09/03/2021
Dharmapuri,6665,6601,9,55,09/03/2021
Dindigul,11546,11295,51,200,09/03/2021
Erode,14890,14662,78,150,09/03/2021
Kallakurichi,10911,10800,3,108,09/03/2021
Kancheepuram,29631,29105,77,449,09/03/2021
Kanyakumari,17159,16846,52,261,09/03/2021
Karur,5519,5458,10,51,09/03/2021
Krishnagiri,8195,8057,20,118,09/03/2021
Madurai,21307,20786,60,461,09/03/2021
Nagapattinam,8655,8483,38,134,09/03/2021
Namakkal,11855,11710,34,111,09/03/2021
Nilgiris,8398,8314,36,48,09/03/2021
Perambalur,2287,2262,4,21,09/03/2021
Pudukottai,11687,11503,27,157,09/03/2021
Ramanathapuram,6489,6341,11,137,09/03/2021
Ranipet,16260,16058,13,189,09/03/2021
Salem,32835,32296,72,467,09/03/2021
Sivagangai,6809,6660,23,126,09/03/2021
Tenkasi,8579,8395,25,159,09/03/2021
Thanjavur,18253,17875,122,256,09/03/2021
Theni,17185,16957,21,207,09/03/2021
Thirupathur,7648,7513,9,126,09/03/2021
Thiruvallur,44437,43543,194,700,09/03/2021
Thiruvannamalai,19525,19222,19,284,09/03/2021
Thiruvarur,11419,11252,56,111,09/03/2021
Thoothukudi,16375,16219,13,143,09/03/2021
Tirunelveli,15788,15532,42,214,09/03/2021
Tiruppur,18509,18174,111,224,09/03/2021
Trichy,15061,14805,73,183,09/03/2021
Vellore,21069,20647,71,351,09/03/2021
Villupuram,15291,15158,20,113,09/03/2021
Virudhunagar,16693,16441,20,232,09/03/2021
AirportSurveillance(International),956,949,6,1,09/03/2021
AirportSurveillance(Domestic),1044,1041,2,1,09/03/2021
RailwaySurveillance,428,428,0,0,09/03/2021
Ariyalur,4750,4694,7,49,10/03/2021
Chengalpattu,53332,52195,351,786,10/03/2021
Chennai,237716,231630,1915,4171,10/03/2021
Coimbatore,56246,55202,359,685,10/03/2021
Cuddalore,25248,24898,62,288,10/03/2021
Dharmapuri,6665,6602,8,55,10/03/2021
Dindigul,11552,11300,52,200,10/03/2021
Erode,14905,14671,84,150,10/03/2021
Kallakurichi,10914,10801,5,108,10/03/2021
Kancheepuram,29656,29113,94,449,10/03/2021
Kanyakumari,17170,16851,58,261,10/03/2021
Karur,5519,5460,8,51,10/03/2021
Krishnagiri,8199,8060,21,118,10/03/2021
Madurai,21318,20795,62,461,10/03/2021
Nagapattinam,8663,8487,41,135,10/03/2021
Namakkal,11859,11712,36,111,10/03/2021
Nilgiris,8406,8318,40,48,10/03/2021
Perambalur,2288,2263,4,21,10/03/2021
Pudukottai,11690,11507,26,157,10/03/2021
Ramanathapuram,6490,6343,10,137,10/03/2021
Ranipet,16262,16059,14,189,10/03/2021
Salem,32848,32306,75,467,10/03/2021
Sivagangai,6813,6665,22,126,10/03/2021
Tenkasi,8579,8399,20,160,10/03/2021
Thanjavur,18268,17890,122,256,10/03/2021
Theni,17185,16958,20,207,10/03/2021
Thirupathur,7650,7514,9,127,10/03/2021
Thiruvallur,44472,43567,205,700,10/03/2021
Thiruvannamalai,19535,19227,24,284,10/03/2021
Thiruvarur,11432,11256,65,111,10/03/2021
Thoothukudi,16376,16221,12,143,10/03/2021
Tirunelveli,15792,15536,42,214,10/03/2021
Tiruppur,18537,18189,124,224,10/03/2021
Trichy,15080,14814,83,183,10/03/2021
Vellore,21080,20655,74,351,10/03/2021
Villupuram,15297,15160,24,113,10/03/2021
Virudhunagar,16697,16444,21,232,10/03/2021
AirportSurveillance(International),956,949,6,1,10/03/2021
AirportSurveillance(Domestic),1044,1041,2,1,10/03/2021
RailwaySurveillance,428,428,0,0,10/03/2021
Ariyalur,4751,4695,7,49,11/03/2021
Chengalpattu,53391,52243,360,788,11/03/2021
Chennai,238007,231893,1940,4174,11/03/2021
Coimbatore,56298,55251,362,685,11/03/2021
Cuddalore,25251,24907,56,288,11/03/2021
Dharmapuri,6668,6603,10,55,11/03/2021
Dindigul,11564,11307,57,200,11/03/2021
Erode,14923,14684,89,150,11/03/2021
Kallakurichi,10915,10802,5,108,11/03/2021
Kancheepuram,29670,29119,102,449,11/03/2021
Kanyakumari,17176,16855,60,261,11/03/2021
Karur,5523,5461,11,51,11/03/2021
Krishnagiri,8205,8064,23,118,11/03/2021
Madurai,21324,20805,58,461,11/03/2021
Nagapattinam,8672,8492,45,135,11/03/2021
Namakkal,11862,11713,38,111,11/03/2021
Nilgiris,8410,8323,39,48,11/03/2021
Perambalur,2289,2263,5,21,11/03/2021
Pudukottai,11694,11511,26,157,11/03/2021
Ramanathapuram,6491,6344,10,137,11/03/2021
Ranipet,16264,16060,15,189,11/03/2021
Salem,32866,32312,87,467,11/03/2021
Sivagangai,6818,6669,23,126,11/03/2021
Tenkasi,8581,8402,19,160,11/03/2021
Thanjavur,18304,17905,143,256,11/03/2021
Theni,17190,16961,22,207,11/03/2021
Thirupathur,7654,7515,12,127,11/03/2021
Thiruvallur,44524,43589,235,700,11/03/2021
Thiruvannamalai,19536,19232,20,284,11/03/2021
Thiruvarur,11438,11264,63,111,11/03/2021
Thoothukudi,16379,16223,13,143,11/03/2021
Tirunelveli,15795,15539,42,214,11/03/2021
Tiruppur,18559,18203,132,224,11/03/2021
Trichy,15086,14822,81,183,11/03/2021
Vellore,21097,20664,82,351,11/03/2021
Villupuram,15299,15163,23,113,11/03/2021
Virudhunagar,16698,16445,21,232,11/03/2021
AirportSurveillance(International),958,950,7,1,11/03/2021
AirportSurveillance(Domestic),1044,1042,1,1,11/03/2021
RailwaySurveillance,428,428,0,0,11/03/2021
Ariyalur,4753,4697,7,49,12/03/2021
Chengalpattu,53450,52292,369,789,12/03/2021
Chennai,238288,232151,1961,4176,12/03/2021
Coimbatore,56349,55297,367,685,12/03/2021
Cuddalore,25260,24917,55,288,12/03/2021
Dharmapuri,6672,6604,13,55,12/03/2021
Dindigul,11573,11316,57,200,12/03/2021
